sp_id	latitude	longitude
85	59.95263090749819	30.254832500359527
86	59.95412858742132	30.217154485404688
87	59.93561907307329	30.27247166583253
88	59.94454940682616	30.284643956418527
89	59.93747843835615	30.198429431051014
90	59.94428501023807	30.26665319397079
91	59.94746481115354	30.240934825863288
92	59.93224392555037	30.23687688425442
93	59.94477144143769	30.27961558105949
94	59.931413334809996	30.242419942902735
95	59.94285442063087	30.276803196923694
96	59.94414192009397	30.286117098700533
97	59.949691620320785	30.239385750297647
98	59.95455020486351	30.22629291932331
99	59.94195843931762	30.23813095213556
100	59.94815014549303	30.218158932896817
101	59.94568943041925	30.209825758880218
102	59.94219207057563	30.236319570850043
103	59.94664234388433	30.271668902758623
104	59.92792459631839	30.241007569163283
105	59.94685698168536	30.276258862035554
106	59.9431779377441	30.224981174554284
107	59.943952324708654	30.28050460986538
108	59.93830570995892	30.237022961254056
109	59.94575043802532	30.277457771839117
110	59.94712643856149	30.269865686972917
111	59.94440763526707	30.26443222687527
112	59.945805435971835	30.235224416230707
113	59.94047163640232	30.212368675558338
114	59.943116975399974	30.27467268061361
115	59.943657892778546	30.263605046672506
116	59.951918117872225	30.261231377923135
117	59.95860221007432	30.229679426258908
118	59.94232141489105	30.268961306250734
119	59.95352819221953	30.243709839616532
120	59.95177580897732	30.251823532391626
121	59.928381345592406	30.241568670614175
122	59.94674309751047	30.278610917448233
123	59.950617458526324	30.240390820396293
124	59.94343866285166	30.290700059388875
125	59.93718654930215	30.266443108262447
126	59.94409984530265	30.26314569014152
127	59.9577935120424	30.214427607243294
128	59.936916971602955	30.25374057275472
129	59.93416804384689	30.239598500323957
130	59.934491863076836	30.23762313470251
131	59.930330585877634	30.257518532700598
132	59.940383787992616	30.270069457150406
133	59.93254254843844	30.236681984689746
134	59.94490237274193	30.269167043446338
135	59.94134802083007	30.263235622958792
136	59.93220830995802	30.244762278708162
137	59.94175469007022	30.280750479130546
138	59.934574577470265	30.24082080006586
139	59.947138678291935	30.28117420328434
140	59.93357135751574	30.24751876548405
141	59.940713818136295	30.241698360100663
142	59.95182850438597	30.254199864113748
143	59.941307381081955	30.27008126929452
144	59.928228229670296	30.240915688760875
145	59.95670104866222	30.21665946572962
146	59.94677902084615	30.278588560049958
147	59.938642730221126	30.27465426829883
148	59.95662553180746	30.25062588720573
149	59.95532126148895	30.22923255353955
150	59.95200894311302	30.250282366146003
151	59.9412580164249	30.265011626182666
152	59.945552520948745	30.27752860041434
153	59.93293239233965	30.27408482979494
154	59.94584770223822	30.276421091314003
155	59.93173080400167	30.244992232320055
156	59.93069140975795	30.24417647879735
157	59.94253922946611	30.281563107238878
158	59.94714991622311	30.275977228369776
159	59.93791501152268	30.27071293443202
160	59.92959294534006	30.261433202212444
161	59.94769512635122	30.277601433801184
162	59.93372205181132	30.268507489430988
163	59.94686225925335	30.274909226278528
164	59.93874054088484	30.28643411419481
165	59.94199084846816	30.273892015263776
166	59.94316858327124	30.284414243253106
167	59.93486417502732	30.26499106688264
168	59.92794602780134	30.24105724064984
169	59.94085103083263	30.229634243949718
170	59.94392461948836	30.267102998976306
171	59.93830060019319	30.282139770899903
172	59.95961138058521	30.23102518922949
173	59.931733190058445	30.24499096416438
174	59.94408170823726	30.266893675280272
175	59.93143886721298	30.23960533926441
176	59.93673732320037	30.248726303793553
177	59.942481705296316	30.264471284353917
178	59.93634498983588	30.237278524782777
179	59.95408237045742	30.227715427133575
180	59.94347164191958	30.290712884122435
181	59.958363671039336	30.215320199710327
182	59.943097700819266	30.287431368981107
183	59.933215354128905	30.26712193421999
184	59.92915689723184	30.240337915582394
185	59.94855277557976	30.276680318361255
186	59.944001578932124	30.28680846626392
187	59.9459306102194	30.22581223638616
188	59.94490644632243	30.272634450066544
189	59.94625996321818	30.224135565104387
190	59.941735066092015	30.286296872724375
191	59.93887392897792	30.243846175230498
192	59.94032457334763	30.223523395894073
193	59.944503937343114	30.27659184891727
194	59.9310784707464	30.240272164129696
195	59.93069463117749	30.244150785995476
196	59.956738261975765	30.216638962656116
197	59.94438592929679	30.264417658727737
198	59.93938525232345	30.273314332066672
199	59.95123667536833	30.234496087812126
200	59.939927277023294	30.28172689904089
201	59.9446661603756	30.28227220163646
202	59.937060831275645	30.284714454722177
203	59.95135672786936	30.237237034000536
204	59.93693818764497	30.25372182381501
205	59.94376298564952	30.27831511525096
206	59.94722475160274	30.217710083544926
207	59.922720767764716	30.251060243860664
208	59.93998968224925	30.26699680304011
209	59.94277851608702	30.28628146469106
210	59.94794426773503	30.278262641450038
211	59.94426182740899	30.286445885643243
212	59.94253676691397	30.281594003440045
213	59.93943482504829	30.26993530460667
214	59.939969387264725	30.26699134194339
215	59.938603719419476	30.274655278397724
216	59.9423318665494	30.26330020181671
217	59.944137667825316	30.28611009141039
218	59.944644505581216	30.234294275132505
219	59.94110109507532	30.264425017660347
220	59.93604687769693	30.246255211815647
221	59.9395723205757	30.22598311153606
222	59.928841320441734	30.248670002594377
223	59.93518172352775	30.233978190098632
224	59.932679616624085	30.238974038850603
225	59.956734087059	30.216610776680486
226	59.95106376667105	30.22908650854665
227	59.9587681628259	30.218206559666328
228	59.952623830909225	30.25397923203782
229	59.945702057289694	30.238089351940175
230	59.93858314214641	30.24261819361413
231	59.94526968008025	30.28478272111939
232	59.946969569554696	30.260153294357707
233	59.945057770652355	30.266699991166753
234	59.94185520795265	30.21152245725465
235	59.93538769019478	30.242908059112054
236	59.947081301774034	30.27337472254314
237	59.94663659231152	30.27166554170569
238	59.931894118307454	30.246636858764468
239	59.93755565027566	30.274331257518963
240	59.93678702986406	30.2397699218556
241	59.946113310922584	30.290002854252684
242	59.95876942601942	30.21824595626756
243	59.945897507511454	30.208252944489992
244	59.952406728511605	30.248125722290574
245	59.94770032355909	30.27761566937011
246	59.9447998665483	30.280752582141076
247	59.94467777556527	30.216391941291405
248	59.93760947559946	30.260596071719295
249	59.946342265373765	30.2821541629314
250	59.94160435200507	30.282545208891886
251	59.93254077659418	30.236637984906622
252	59.954371262424075	30.212178500738975
253	59.947315834155525	30.274228026666137
254	59.9485038696813	30.21959486498536
255	59.92221428952407	30.25344862965021
256	59.932319485686115	30.254186906280637
257	59.936054862516755	30.247534135601757
258	59.941774036540885	30.28628234087348
259	59.941918158614946	30.23478366726797
260	59.929411063415166	30.25278857694616
261	59.941192880706936	30.263440624319415
262	59.952975944839245	30.25405000188556
263	59.95271693816064	30.255794032824216
264	59.94853064268921	30.219576708434715
265	59.943161552464495	30.284385515766484
266	59.94755081476432	30.261547334519033
267	59.95001362575956	30.224490160033824
268	59.943792879492996	30.278303368985103
269	59.948483875688474	30.219606240347844
270	59.954133475121495	30.217183417085995
271	59.94074112427298	30.228414478921902
272	59.95756753764403	30.226618567175695
273	59.94457346783994	30.284614915393238
274	59.95657622481839	30.21350922569952
275	59.944612222042785	30.274110817535625
276	59.95878915856702	30.21825527448186
277	59.95267042757752	30.253988482292584
278	59.93130884506169	30.243518069673467
279	59.94353942316547	30.22596091973386
280	59.95232900037061	30.25465182948903
281	59.94311171083954	30.274657986293217
282	59.94770084562869	30.27759956375424
283	59.94290651704918	30.27678412219017
284	59.946302261061646	30.28215559589068
285	59.94707189597644	30.273378613763583
286	59.93128913347777	30.248241168331095
287	59.94347148397622	30.2288115970741
288	59.938293780581176	30.252482340410907
289	59.93075175460169	30.249066548842755
290	59.95536335974634	30.22360160815398
291	59.95286619794984	30.240458609486268
292	59.94631311448004	30.259961471724424
293	59.9303218733507	30.241891898455968
294	59.944088004074736	30.266857442126426
295	59.93853205095047	30.23790251495821
296	59.939071858040606	30.242667603622852
297	59.93774874887284	30.252248010325243
298	59.940013745132184	30.203485314468946
299	59.93904005666216	30.29063635716551
300	59.952467906286124	30.219507275651722
301	59.945716326499266	30.260324426385857
302	59.931621707730166	30.25816542234904
303	59.94441328384452	30.26753352757414
304	59.93261028112922	30.197021052619316
305	59.942100320315355	30.285404195706768
306	59.955316403901676	30.229255098534576
307	59.93336058705495	30.206167306525135
308	59.95332216816065	30.242159120939867
309	59.93783396161388	30.24193425141589
310	59.92766656811096	30.24110630409311
311	59.93604150361037	30.233602285068887
312	59.94287552396109	30.26577220335259
313	59.938385485693864	30.276322290937966
314	59.942344940121345	30.268951703618058
315	59.94429940187359	30.2694410759217
316	59.93134934395593	30.2435359566344
317	59.935102793319835	30.236298006240332
318	59.93159990656916	30.25816019674924
319	59.93542802323268	30.202642490746612
320	59.933226527044916	30.202167714108715
321	59.945918922297864	30.22586755663648
322	59.94690868699348	30.272592128048192
323	59.95967506563814	30.223427449804998
324	59.93043721198663	30.24128883118634
325	59.93419746458126	30.200480887717692
326	59.9571921636063	30.250542070697993
327	59.93962270961316	30.225968968614566
328	59.93701887973483	30.286224156912443
329	59.94582449394559	30.235219487193238
330	59.93371465486143	30.2684804505327
331	59.936550964003246	30.219479451387407
332	59.941163467918564	30.266928375427042
333	59.93266567751685	30.238973202415835
334	59.948892581040504	30.237450098669157
335	59.932535548228564	30.24534322546113
336	59.938599508319	30.234999541097054
337	59.944036522986416	30.285535366667172
338	59.939924483133474	30.233277685116825
339	59.94236953521441	30.26894047854777
340	59.93263796854619	30.197054214805373
341	59.935069136417965	30.236316851484442
342	59.94604630200271	30.257600243545728
343	59.9445074784637	30.285688275895147
344	59.94875887982355	30.25238829967014
345	59.95415414840285	30.217183029094205
346	59.9375432360863	30.200147015818963
347	59.94310119075113	30.237280987425915
348	59.94222046725987	30.21400129594846
349	59.93984614859014	30.271492526240223
350	59.93903604335244	30.241624500711406
351	59.946555576409835	30.28304040836782
352	59.95133433675215	30.237202299622993
353	59.939823344344866	30.27816402738147
354	59.954379463264814	30.212145876361404
355	59.92960849826856	30.261429642624226
356	59.937669884140256	30.275390665873207
357	59.945728299847666	30.2098286553118
358	59.95424558788412	30.23430413030624
359	59.95219233879318	30.257773788665595
360	59.93201178403074	30.2426108613727
361	59.949394924046544	30.238396407850807
362	59.943937784286206	30.271906466493792
363	59.929756878228666	30.249180356952156
364	59.947287756211935	30.2809408823617
365	59.938370261724515	30.253164787456086
366	59.94700482093266	30.260164725188638
367	59.94320777614276	30.286784567894284
368	59.947574284764634	30.26153972989307
369	59.94091501707969	30.232835261352342
370	59.94096901998198	30.236910901180913
371	59.94207924277949	30.187677469866763
372	59.94502362132426	30.238493732647594
373	59.94218576276728	30.214022998918647
374	59.958483565540384	30.221840946207646
375	59.94802583686703	30.222799398236695
376	59.9293828190084	30.252841288619933
377	59.93266518602616	30.238970623871555
378	59.92959844448053	30.261420994289065
379	59.949105238424096	30.2393343573789
380	59.94890733807819	30.275923304568494
381	59.940876963495406	30.286959553655063
382	59.949058052597564	30.26679939454881
383	59.93550047761693	30.2598503760034
384	59.94581177406226	30.235197476067256
385	59.945286300622456	30.278704155021714
386	59.94750056779934	30.24093432659317
387	59.94994450871238	30.240390990444766
388	59.947093834350035	30.269891451200525
389	59.947391268623925	30.279964678074027
390	59.951721998789985	30.23916056758632
391	59.940054226698976	30.291430569784776
392	59.93682148590082	30.271833456739326
393	59.93141619438755	30.239580693522505
394	59.942662109725234	30.234099521100298
395	59.945728107275414	30.20981063994
396	59.93456709128577	30.208703866941207
397	59.92854348038321	30.247813475231087
398	59.94904754162276	30.266826029060258
399	59.934532339160704	30.240843015521225
400	59.956596114030745	30.25060907093413
401	59.951917603105514	30.224168297332877
402	59.9302918078398	30.241844074596866
403	59.939608849850565	30.226000023981218
404	59.93294719397262	30.274077076579175
405	59.946372803796656	30.279290159437988
406	59.92780910362763	30.241818163245295
407	59.935955524669524	30.205014155037084
408	59.9330415219393	30.239977175131767
409	59.94380326343803	30.288957156516663
410	59.942694442561105	30.286751695758355
411	59.945315482963444	30.266637522430255
412	59.94682411790153	30.28397257839277
413	59.94505692513945	30.289101786998785
414	59.953655342490286	30.21182108927956
415	59.937045664858246	30.260506358027943
416	59.94471717144636	30.290389842076088
417	59.930868808501025	30.248412428925587
418	59.94365041430225	30.263237950068532
419	59.938562415737145	30.242645526136997
420	59.94528416837165	30.284213973170925
421	59.95900083526065	30.224837564876132
422	59.942683288103105	30.234095250419607
423	59.94111900614573	30.26440010420975
424	59.94208990301818	30.2853984325213
425	59.93835555984852	30.24066683673721
426	59.94043669344064	30.212378663031643
427	59.933256026136625	30.239059259298518
428	59.93905575228814	30.241565791117917
429	59.94185167340041	30.22348340290447
430	59.94570711643635	30.209816096449778
431	59.937662227970016	30.275380406817735
432	59.934398422971896	30.238449842657907
433	59.9387898325199	30.286444379646923
434	59.95387111842191	30.23150944733825
435	59.945258296696046	30.276898825611514
436	59.93033946169132	30.256851697184686
437	59.94110351700178	30.285088191085347
438	59.950118469528256	30.231892917595125
439	59.95753320050818	30.22660870628103
440	59.95075351850618	30.23910579436954
441	59.932235927815604	30.236899607163817
442	59.94853732629252	30.269503316016053
443	59.93110172531268	30.257681796111896
444	59.94225050410286	30.23230629415565
445	59.929614116242846	30.261384922955177
446	59.93326260839704	30.267142102792157
447	59.94510426287182	30.266727011070337
448	59.94653884744948	30.283008875153584
449	59.939066198235956	30.24267989661888
450	59.93604008496694	30.23357334464992
451	59.932319261667644	30.254211074410467
452	59.938756978589495	30.23979018895786
453	59.95235082674334	30.238978330802624
454	59.94080071359888	30.29081861136095
455	59.92962105869424	30.261388043559734
456	59.94463108461253	30.278636499192256
457	59.932131107454445	30.268525276349695
458	59.95098572015062	30.230559302379557
459	59.937485882714114	30.21566756935675
460	59.94256547512266	30.183124242817044
461	59.9517028701431	30.239197254026756
462	59.94295032729516	30.220498106164257
463	59.93411499106654	30.241162570367415
464	59.930478983711865	30.25731329548353
465	59.94224146093097	30.288845915584655
466	59.94077196612843	30.267181463406544
467	59.9443039983182	30.274346454401975
468	59.94454114633365	30.28465586857005
469	59.94358123197704	30.286104519652845
470	59.93408997813022	30.241185917317036
471	59.93368390532318	30.268474412967127
472	59.94769597060347	30.278911556359603
473	59.943651628999035	30.263598289720473
474	59.9464416597388	30.25596032978595
475	59.94027832726766	30.24022078506652
476	59.934846031272244	30.264991199009298
477	59.945710717308685	30.23205575573895
478	59.946557308823934	30.28097740773408
479	59.9599880183006	30.225636652450543
480	59.94995150103138	30.242322187235786
481	59.92824451363354	30.24093763950328
482	59.95297336281792	30.25401315247694
483	59.94131093456696	30.266711811877016
484	59.942059321511536	30.187660443802514
485	59.93424884600263	30.200444641536926
486	59.936353355775424	30.237276700421297
487	59.937084753686065	30.268273285400554
488	59.94260427361926	30.227850308944458
489	59.95113394217219	30.24728256747665
490	59.94664477260224	30.28706363744041
491	59.932204379722116	30.23690696644317
492	59.94794832505328	30.278265507454844
493	59.9437520760482	30.261777099018428
494	59.93953496207397	30.280308224278166
495	59.94290026117051	30.26791429269486
496	59.94569865766217	30.207544991957885
497	59.94554357744154	30.23716025628309
498	59.932384857961935	30.244136662806095
499	59.93705038926247	30.284669042846353
500	59.944737659897065	30.22884235840559
501	59.92884091382641	30.248670615179506
502	59.959120033116655	30.22040358757434
503	59.94537198810859	30.24038623865664
504	59.9446811640846	30.28227200774424
505	59.94796025487895	30.279204077027856
506	59.94230899604959	30.28198130980105
507	59.93590551967614	30.240861732406636
508	59.94364857653007	30.263241659249434
509	59.930355436873604	30.256808196438286
510	59.930817065288096	30.242053762708835
511	59.94102657343292	30.27301579280512
512	59.935920110814465	30.205030600428998
513	59.93248006054191	30.239040917285113
514	59.942774916872935	30.19399164838253
515	59.93966470977312	30.269970611776067
516	59.93063297437639	30.23857387028642
517	59.94067844234001	30.262548372028526
518	59.939384559891685	30.266731735774215
519	59.94687446457267	30.2762893306111
520	59.945668795520895	30.232029350190007
521	59.94367168305758	30.275465618674037
522	59.94533807757637	30.28193340244483
523	59.94854326499098	30.27844097047292
524	59.94397282330354	30.286814103834864
525	59.9510839709944	30.229075965514923
526	59.9307955164627	30.203294167261493
527	59.94964798181341	30.235563041828318
528	59.93694394762448	30.236957430056716
529	59.94357986761988	30.286114570779507
530	59.934127302529866	30.238316875300832
531	59.94291882111746	30.23857269804342
532	59.94735523226619	30.274244275374365
533	59.94791742472903	30.278308298455226
534	59.93854110335017	30.25170252564564
535	59.94291223651469	30.262992946808986
536	59.943896962181675	30.271895538017265
537	59.93954207854778	30.263520979427593
538	59.94316086502701	30.28438026560426
539	59.94103238075214	30.233727759849483
540	59.943107489589494	30.27466621123185
541	59.94448370791276	30.28563278136807
542	59.9423291944577	30.263322097140836
543	59.93827287817039	30.282175375262522
544	59.943098845998236	30.286281003161196
545	59.952009195676716	30.222679708961277
546	59.94108285802463	30.26551318859996
547	59.94031872741824	30.274351070922247
548	59.94001864690635	30.20348542588977
549	59.936764949924935	30.232328537110053
550	59.94557202740398	30.276680023851945
551	59.942935157132396	30.26793253178948
552	59.95352259478184	30.260918807303565
553	59.957218176801916	30.25049948454137
554	59.959689900343456	30.22341027802225
555	59.94064565478242	30.27240543304775
556	59.94202045674899	30.235540354184934
557	59.935957608065046	30.26179682886536
558	59.95958717545672	30.228820525746546
559	59.93748228523346	30.198413361850935
560	59.94682408595238	30.284025412583315
561	59.93768002208851	30.275386531480155
562	59.93774881008481	30.276283639389955
563	59.92980779891142	30.249164725765354
564	59.95228484697672	30.25889779534164
565	59.94063222755876	30.264955055774273
566	59.94390097234455	30.29007391909213
567	59.94674258492125	30.265116232472558
568	59.935116781195774	30.236305913790357
569	59.94467241314496	30.27181941512585
570	59.933032511233996	30.239173422687468
571	59.9332603334838	30.24056877245007
572	59.92225420036318	30.253467559418723
573	59.94035070245792	30.266540981356925
574	59.930261371919855	30.244894025222663
575	59.93634802205523	30.23728044192025
576	59.945342970068744	30.260718472994892
577	59.93657610925052	30.21951628569046
578	59.94675523411296	30.265115543060972
579	59.96009845799788	30.22637090980395
580	59.93490821706209	30.238224091291755
581	59.94267320238306	30.26951435307408
582	59.93911992586204	30.266958543097196
583	59.938836594165416	30.24384979856942
584	59.94352658921255	30.225943442555405
585	59.92988041901531	30.252412511750844
586	59.940188688425565	30.284009031461025
587	59.94298434476069	30.28837334059126
588	59.93073077239548	30.24031170618328
589	59.95127413780854	30.256722261398284
590	59.93932091830555	30.204497034236084
591	59.93753461566031	30.20015620767494
592	59.942415067261145	30.23695462479054
593	59.954127973687065	30.244263633665653
594	59.94379441500413	30.280026944155907
595	59.93566296546143	30.248812774171864
596	59.94414262607909	30.282914610294124
597	59.94326393838843	30.26243703261247
598	59.948896217316744	30.275902902673366
599	59.943503573157486	30.228831428088235
600	59.94123298052778	30.21845467925771
601	59.94937684008341	30.240312378066612
602	59.94063357786318	30.27240897008371
603	59.93645584166643	30.264710885179316
604	59.92271172049027	30.251059339734148
605	59.94838830566717	30.276299759864873
606	59.9390081336982	30.240729220672215
607	59.957532786284716	30.226616987371195
608	59.94403515536066	30.269891205895263
609	59.94555213622662	30.27667722358996
610	59.94098151015555	30.194863364894367
611	59.94531526997633	30.266644382381855
612	59.939051623580696	30.24158187915996
613	59.95449755946859	30.221727415802505
614	59.94455731041092	30.28135321693288
615	59.95960542271581	30.231030930387206
616	59.93299352324139	30.23914917118146
617	59.92964436214592	30.24595295405972
618	59.93748955224765	30.232759103785916
619	59.93699202583958	30.28622319859192
620	59.943319961810566	30.28424752497692
621	59.9407477732368	30.241722839605586
622	59.942190975471064	30.214000836131344
623	59.944496197180555	30.276625529589566
624	59.931064711548956	30.23736259769256
625	59.941456600994464	30.28647393217252
626	59.944109589505786	30.261310943496124
627	59.93464506975058	30.239233999342215
628	59.945344853233756	30.261219635471374
629	59.937727865157456	30.25222142263821
630	59.949377905147685	30.276601426944826
631	59.93911377869227	30.266992204737182
632	59.95358264907005	30.24019250018333
633	59.9577965233502	30.217209683798277
634	59.93756960191925	30.25414797950738
635	59.94406589658862	30.261283978834193
636	59.9376359292383	30.27538960197822
637	59.93610492463574	30.24753889058261
638	59.94158169062139	30.28256820496814
639	59.94392745570371	30.267084035985075
640	59.93465609905838	30.23999751753785
641	59.934436088837444	30.238436518273136
642	59.94077990858376	30.28558718083882
643	59.9436307905907	30.26362496896314
644	59.945079442780646	30.236094231839264
645	59.94373307350507	30.261743665792746
646	59.94377369106728	30.217560574248004
647	59.932278166580986	30.25421018225176
648	59.94906886654801	30.266804588258754
649	59.951357031888485	30.237206309657044
650	59.93260311937334	30.24024947466217
651	59.9450526370013	30.238514525456715
652	59.94480137251863	30.280742395420376
653	59.94532872731013	30.260741381607062
654	59.94740362583982	30.278124197876206
655	59.947118534477966	30.28112394221221
656	59.951788193372415	30.251858965484242
657	59.940388756116576	30.278892357883528
658	59.934206106543286	30.200455342013136
659	59.9485736974519	30.27669748211117
660	59.92981573438829	30.244107468152666
661	59.94316732924931	30.284391890555582
662	59.941919766067365	30.23478760814854
663	59.93280813577415	30.255954764056455
664	59.93996709640293	30.289536710242793
665	59.932907469173664	30.24526805101601
666	59.95032784082947	30.238637935111406
667	59.94591599445854	30.26047104070081
668	59.9483463690985	30.277782364725816
669	59.94413974306565	30.28608981220261
670	59.939043238260965	30.240695560342694
671	59.930320790202614	30.239948972247138
672	59.93951907335534	30.278504385230413
673	59.94074546344152	30.29079708122328
674	59.93879336108563	30.23978562300651
675	59.94272555428616	30.208800088321905
676	59.93745781072195	30.215676102840952
677	59.93217199296644	30.244745294392914
678	59.94476179560232	30.262261616030177
679	59.946072390851285	30.281004161485548
680	59.94689317600543	30.276291161606775
681	59.95687860301178	30.23107329622786
682	59.94469890875333	30.272896849217293
683	59.94363521467184	30.263250570029083
684	59.93977560979316	30.290145508572113
685	59.95192053556363	30.261224191608807
686	59.943626694978406	30.285434608295997
687	59.93322966473554	30.246371660417395
688	59.95687453376618	30.2467463225766
689	59.94170254273612	30.2877174830253
690	59.95913927559531	30.220422887283306
691	59.95199345984926	30.222701951831986
692	59.94335584776985	30.216167080185215
693	59.93063089549679	30.24725837999271
694	59.94644894281166	30.255950504327274
695	59.92837906487913	30.241581451525548
696	59.931059647891466	30.270497933632534
697	59.93103382534824	30.246644877074743
698	59.94358952684822	30.289247810731272
699	59.94091556623081	30.23283965736204
700	59.94702287412991	30.27546617206064
701	59.94267164916435	30.2341197626641
702	59.94663263974845	30.25892161583125
703	59.94732072831944	30.28199103997588
704	59.930711764634545	30.239468871192386
705	59.940459905415146	30.265253469405184
706	59.94544439286608	30.267050626673473
707	59.93839810430023	30.253176535788427
708	59.95387259465163	30.23150103714124
709	59.94199383417455	30.27387180316926
710	59.94754530309632	30.27942375419724
711	59.92959524283721	30.26139043093583
712	59.937289952630586	30.28770520561692
713	59.938848923658234	30.243806451341776
714	59.94478693430697	30.28072211530924
715	59.946529593291025	30.28101662959292
716	59.9510607621592	30.229095265664895
717	59.94461059317147	30.274064002157658
718	59.94656253261872	30.282994842964232
719	59.94127673772181	30.265044510429163
720	59.93660188093552	30.259519724813238
721	59.94805134765042	30.27671900581477
722	59.937050064195674	30.284695458285675
723	59.9434809709684	30.23847657331871
724	59.958604425427346	30.22968097754585
725	59.94291973656611	30.26794036442638
726	59.93341865482124	30.267744968796798
727	59.941116891686754	30.264435813226566
728	59.94272778174684	30.235510987002463
729	59.94878100242328	30.25240790132161
730	59.94182134062081	30.270945669118237
731	59.93975645663385	30.292227615915916
732	59.929366452009035	30.254089843817734
733	59.94707463734956	30.27545682426603
734	59.93411754889546	30.23827117207051
735	59.93030400791545	30.23998158692397
736	59.943784255833755	30.278360575582
737	59.94493187778193	30.285959923458194
738	59.95160690106968	30.247271872418942
739	59.94332726022425	30.2842110862203
740	59.930180384184176	30.24051313737966
741	59.930171421092474	30.255557080906645
742	59.95437756063621	30.212137807165078
743	59.957487068178985	30.244801505683817
744	59.94122173114095	30.218417061137032
745	59.94112012254622	30.234626867809943
746	59.93781444374336	30.287309598528683
747	59.93998433138659	30.267000539114033
748	59.94702828457279	30.27031483989872
749	59.944314323135096	30.274350674480434
750	59.95274036288192	30.251325169805515
751	59.94175476142529	30.286286761705906
752	59.95225189603628	30.252821191375478
753	59.92886548498865	30.24867586780671
754	59.93673906272588	30.261808047761342
755	59.932622979733296	30.197039877357284
756	59.93933382478584	30.204528652493405
757	59.94402882574103	30.26985832123254
758	59.92959172786643	30.261426491084016
759	59.930174466294105	30.240497418319308
760	59.93818126183782	30.27327565755271
761	59.93297206014747	30.267702853025227
762	59.92726775072136	30.241724799670422
763	59.931232674938634	30.241679733405952
764	59.941938294717346	30.281212462979976
765	59.94890725415554	30.237437734686537
766	59.93263492490197	30.197016946155426
767	59.94019572194151	30.29128381248406
768	59.94667250270462	30.28705872002678
769	59.9523527951114	30.21353298610404
770	59.948219235920554	30.27732789364011
771	59.94638117865984	30.27913078269269
772	59.95248643172179	30.243132769547802
773	59.936074344241675	30.2288675599239
774	59.931442869258426	30.239585843323564
775	59.95779051401067	30.217211273098105
776	59.96011745870741	30.226366562841637
